ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467380.0,Female,Yes,56.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
465842.0,Female,No,36.0,Yes,Entertainment,10.0,Low,2.0,Cat_6,A
464622.0,Female,No,30.0,No,Healthcare,8.0,Low,3.0,Cat_6,A
462083.0,Male,No,19.0,No,Healthcare,1.0,Low,5.0,Cat_6,D
460910.0,Male,No,27.0,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
460255.0,Female,No,38.0,Yes,Doctor,14.0,Low,1.0,Cat_6,A
460109.0,Male,Yes,46.0,Yes,Artist,8.0,Average,2.0,Cat_6,C
464306.0,Male,No,29.0,Yes,Artist,3.0,Low,1.0,Cat_6,B
466835.0,Male,Yes,51.0,No,Entertainment,1.0,Average,4.0,Cat_7,B
465192.0,Male,Yes,55.0,No,Artist,0.0,Low,1.0,Cat_6,A
463380.0,Female,Yes,69.0,Yes,Engineer,1.0,Low,1.0,Cat_3,A
462391.0,Female,No,26.0,No,Healthcare,1.0,Low,8.0,Cat_7,C
467086.0,Female,Yes,83.0,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
460306.0,Female,No,39.0,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
460752.0,Male,Yes,35.0,Yes,Artist,9.0,Low,1.0,Cat_6,A
467264.0,Male,Yes,19.0,No,Marketing,2.0,High,5.0,Cat_6,C
461646.0,Female,Yes,60.0,Yes,Artist,,High,4.0,Cat_6,C
463570.0,Male,Yes,35.0,Yes,Artist,,Average,4.0,Cat_6,C
465277.0,Female,No,53.0,Yes,Engineer,,Low,1.0,Cat_6,B
467426.0,Female,Yes,86.0,No,Lawyer,,Low,,Cat_6,B
466258.0,Female,No,29.0,No,Healthcare,1.0,Low,3.0,Cat_6,B
463719.0,Female,No,26.0,No,Doctor,0.0,Low,1.0,Cat_6,D
460032.0,Male,No,36.0,Yes,Engineer,8.0,Low,1.0,Cat_6,A
465175.0,Female,No,22.0,No,Homemaker,0.0,Low,4.0,Cat_6,D
466610.0,Male,No,19.0,No,Marketing,0.0,Low,5.0,Cat_6,A
459036.0,Female,Yes,20.0,Yes,Lawyer,1.0,Average,3.0,Cat_3,A
464047.0,Male,No,43.0,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
459496.0,Female,No,42.0,Yes,Artist,,Low,3.0,Cat_6,A
459997.0,Male,No,43.0,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
463382.0,Female,Yes,50.0,Yes,Engineer,4.0,High,3.0,Cat_6,B
460967.0,Male,No,25.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
465094.0,Male,Yes,61.0,No,Artist,1.0,High,2.0,Cat_6,B
461229.0,Female,Yes,28.0,Yes,Healthcare,0.0,Average,2.0,Cat_6,A
466442.0,Male,No,38.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
464527.0,Male,No,25.0,No,Executive,12.0,Low,3.0,Cat_6,A
463560.0,Female,No,18.0,No,Healthcare,9.0,Low,5.0,Cat_4,D
460011.0,Male,Yes,43.0,Yes,Entertainment,1.0,Average,5.0,Cat_5,C
467207.0,Female,No,27.0,Yes,Artist,8.0,Low,1.0,Cat_6,B
465177.0,Female,No,60.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
467531.0,Male,Yes,75.0,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
465409.0,Female,No,31.0,No,Doctor,,Low,4.0,Cat_6,D
462842.0,Male,No,23.0,No,Doctor,6.0,Low,4.0,Cat_2,D
462124.0,Male,No,36.0,Yes,Artist,8.0,Low,1.0,Cat_6,A
466265.0,Male,No,30.0,No,Doctor,1.0,Low,1.0,Cat_3,C
459789.0,Male,Yes,56.0,No,Artist,1.0,Average,2.0,Cat_6,C
464223.0,Female,Yes,52.0,Yes,Artist,2.0,Low,2.0,Cat_6,C
460280.0,Male,Yes,39.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
460331.0,Female,No,35.0,No,Artist,5.0,Low,1.0,Cat_6,A
461494.0,Male,Yes,33.0,No,Engineer,0.0,Average,2.0,Cat_6,B
460035.0,Female,No,25.0,Yes,Artist,0.0,Low,6.0,Cat_6,A
463812.0,Female,Yes,27.0,Yes,Artist,0.0,Average,2.0,Cat_4,B
465569.0,Male,Yes,35.0,Yes,Artist,1.0,High,3.0,Cat_6,A
466333.0,Female,Yes,41.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
467668.0,Female,Yes,49.0,Yes,Artist,,Average,3.0,Cat_7,C
462723.0,Female,Yes,46.0,No,Artist,8.0,Average,2.0,Cat_6,B
460909.0,Female,No,31.0,No,Healthcare,,Low,2.0,Cat_6,D
467777.0,Male,No,49.0,Yes,Doctor,,Low,1.0,Cat_6,C
462404.0,Female,No,26.0,Yes,Artist,9.0,Low,1.0,Cat_6,A
461799.0,Male,Yes,43.0,Yes,Doctor,13.0,High,2.0,Cat_6,B
459933.0,Female,Yes,30.0,Yes,Artist,8.0,Low,4.0,Cat_6,A
463717.0,Female,Yes,70.0,Yes,Artist,1.0,Average,4.0,Cat_6,C
463652.0,Female,No,28.0,Yes,Artist,,Low,1.0,Cat_6,D
462149.0,Female,Yes,89.0,No,Lawyer,3.0,High,1.0,Cat_6,D
462769.0,Female,Yes,42.0,No,Homemaker,6.0,High,4.0,Cat_6,B
465532.0,Female,Yes,37.0,Yes,Entertainment,6.0,Average,3.0,Cat_4,A
462829.0,Male,Yes,29.0,No,Executive,1.0,Average,3.0,Cat_6,D
459210.0,Female,Yes,68.0,Yes,Artist,1.0,High,2.0,Cat_6,C
464659.0,Female,No,25.0,No,Engineer,1.0,Low,1.0,Cat_4,D
461411.0,Male,No,29.0,No,Healthcare,1.0,Low,,Cat_6,D
467759.0,Female,Yes,48.0,Yes,Doctor,0.0,Low,2.0,Cat_6,C
461475.0,Female,Yes,51.0,Yes,Doctor,1.0,Average,3.0,Cat_1,C
462714.0,Female,Yes,40.0,Yes,Engineer,1.0,High,5.0,Cat_2,B
466890.0,Male,Yes,47.0,Yes,Artist,0.0,Average,6.0,Cat_7,B
462888.0,Male,Yes,39.0,Yes,Executive,,High,3.0,Cat_6,B
467479.0,Male,Yes,35.0,Yes,Executive,1.0,Average,4.0,Cat_6,C
466799.0,Female,No,19.0,No,Healthcare,2.0,Low,3.0,Cat_6,D
466557.0,Female,No,21.0,No,Healthcare,7.0,Low,,Cat_6,D
460873.0,Male,Yes,46.0,Yes,Entertainment,0.0,Average,3.0,Cat_4,B
466776.0,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
459462.0,Male,Yes,66.0,Yes,Artist,0.0,High,2.0,Cat_6,B
465727.0,Male,No,42.0,No,Marketing,1.0,Low,5.0,Cat_4,D
462348.0,Female,Yes,73.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
460941.0,Male,Yes,72.0,No,Engineer,1.0,Low,1.0,Cat_6,A
461629.0,Male,Yes,53.0,Yes,Artist,0.0,Low,3.0,Cat_6,B
459907.0,Female,Yes,39.0,Yes,Artist,8.0,Average,2.0,Cat_6,C
467146.0,Female,No,27.0,No,Homemaker,9.0,Low,1.0,Cat_6,D
460916.0,Male,Yes,63.0,No,Entertainment,1.0,Average,,Cat_6,B
459196.0,Female,No,23.0,No,Healthcare,1.0,Low,3.0,Cat_4,D
465444.0,Female,No,30.0,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
464186.0,Female,Yes,39.0,Yes,Artist,5.0,Average,2.0,Cat_6,C
466412.0,Male,Yes,26.0,Yes,Artist,1.0,Average,3.0,Cat_6,B
459480.0,Female,Yes,50.0,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
467880.0,Female,Yes,45.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
460216.0,Female,No,62.0,No,Entertainment,2.0,Low,1.0,Cat_6,A
467941.0,Female,No,27.0,Yes,Doctor,1.0,Low,3.0,Cat_6,A
466090.0,Male,Yes,57.0,Yes,Entertainment,1.0,Low,,Cat_6,A
462572.0,Female,Yes,30.0,No,Engineer,1.0,Average,7.0,Cat_4,A
467443.0,Male,No,32.0,No,Healthcare,7.0,Low,4.0,Cat_3,A
462548.0,Male,No,18.0,,Executive,,Low,5.0,Cat_4,A
459701.0,Male,No,47.0,No,Artist,3.0,Low,3.0,Cat_5,B
461139.0,Female,No,32.0,Yes,Artist,4.0,Low,4.0,Cat_2,A
461115.0,Female,Yes,32.0,No,Engineer,5.0,Low,3.0,Cat_1,A
459027.0,Male,Yes,67.0,Yes,Doctor,1.0,Average,4.0,Cat_6,B
467340.0,Female,Yes,77.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461410.0,Male,Yes,79.0,No,,0.0,Average,2.0,,C
460857.0,Male,No,31.0,No,Entertainment,1.0,Low,1.0,Cat_4,A
464300.0,Male,Yes,42.0,Yes,Artist,0.0,Low,3.0,Cat_4,A
460532.0,Female,No,18.0,No,,0.0,Low,6.0,Cat_6,D
463287.0,Male,Yes,50.0,Yes,Artist,1.0,Average,4.0,Cat_2,C
461392.0,Male,Yes,71.0,Yes,Artist,0.0,Average,5.0,Cat_6,C
461546.0,Female,Yes,72.0,No,Lawyer,1.0,Low,3.0,Cat_6,A
467780.0,Male,Yes,47.0,Yes,Artist,,Low,3.0,Cat_6,A
462130.0,Male,Yes,45.0,Yes,Artist,9.0,Average,2.0,Cat_6,C
464684.0,Female,No,40.0,No,Engineer,9.0,Low,5.0,Cat_4,A
462276.0,Female,No,36.0,Yes,Engineer,4.0,Low,1.0,Cat_6,A
462142.0,Female,No,42.0,Yes,Artist,,Low,1.0,Cat_6,B
462417.0,Male,No,30.0,No,Healthcare,4.0,Low,4.0,Cat_6,D
466463.0,Female,No,29.0,Yes,Healthcare,2.0,Low,4.0,Cat_4,B
464736.0,Male,No,28.0,Yes,Engineer,0.0,Low,5.0,Cat_4,D
467520.0,Male,,22.0,No,Healthcare,,Low,2.0,Cat_6,D
459835.0,Male,Yes,85.0,No,Lawyer,,Low,1.0,Cat_6,D
463855.0,Female,Yes,40.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
460344.0,Female,Yes,52.0,Yes,Artist,14.0,Average,2.0,Cat_6,C
466211.0,Male,Yes,47.0,Yes,Artist,0.0,Low,,Cat_6,C
460139.0,Male,No,26.0,No,Artist,6.0,Low,6.0,Cat_5,D
464126.0,Female,No,55.0,Yes,Marketing,3.0,Low,1.0,Cat_6,B
461286.0,Female,No,20.0,No,Doctor,4.0,Low,4.0,Cat_6,D
461621.0,Female,Yes,87.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460163.0,Male,No,28.0,No,Healthcare,0.0,Low,2.0,Cat_4,A
461958.0,Male,No,38.0,No,Artist,2.0,Low,2.0,Cat_3,A
464875.0,Male,Yes,42.0,No,Entertainment,1.0,Low,2.0,Cat_4,B
464791.0,Male,Yes,42.0,No,Marketing,0.0,High,6.0,Cat_4,A
464579.0,Female,No,29.0,No,Engineer,1.0,Low,4.0,Cat_6,D
463531.0,Male,No,32.0,Yes,Doctor,0.0,Low,4.0,Cat_6,A
462651.0,Male,Yes,38.0,No,Executive,,High,5.0,Cat_4,D
465486.0,Female,Yes,59.0,No,Artist,1.0,High,2.0,Cat_6,C
460882.0,Male,No,22.0,No,Healthcare,0.0,Low,2.0,Cat_3,D
467162.0,Female,No,26.0,No,Homemaker,9.0,Low,,Cat_4,D
461298.0,Female,Yes,78.0,Yes,Artist,1.0,High,2.0,Cat_6,C
461595.0,Female,No,32.0,Yes,Healthcare,0.0,Low,3.0,Cat_4,A
459260.0,Male,Yes,37.0,Yes,Artist,0.0,Average,4.0,Cat_7,C
462772.0,Male,Yes,37.0,Yes,Healthcare,1.0,High,4.0,Cat_6,B
462941.0,Male,No,67.0,No,Lawyer,,Low,2.0,Cat_6,D
459143.0,Male,Yes,47.0,No,Artist,0.0,High,4.0,Cat_6,B
464532.0,Female,Yes,68.0,Yes,Lawyer,0.0,High,2.0,Cat_6,A
460056.0,Male,No,30.0,Yes,Healthcare,3.0,Low,5.0,Cat_1,C
466761.0,Female,Yes,48.0,Yes,Entertainment,2.0,Low,1.0,Cat_1,A
465469.0,Female,No,43.0,Yes,Artist,6.0,Low,1.0,Cat_6,C
461886.0,Male,Yes,33.0,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
465680.0,Male,Yes,31.0,No,Healthcare,0.0,Average,5.0,Cat_4,D
459316.0,Male,Yes,32.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
465609.0,Female,No,21.0,No,Healthcare,1.0,Low,4.0,Cat_2,D
467009.0,Female,No,29.0,No,Homemaker,2.0,Low,4.0,Cat_3,D
461766.0,Female,Yes,35.0,Yes,Artist,1.0,Low,2.0,Cat_4,A
464938.0,Male,Yes,46.0,No,Artist,0.0,Low,3.0,Cat_4,A
462034.0,Female,Yes,38.0,Yes,Artist,9.0,High,2.0,Cat_2,B
464049.0,Female,No,32.0,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
467925.0,Female,No,28.0,Yes,Artist,3.0,Low,7.0,Cat_2,A
463711.0,Female,Yes,68.0,Yes,Lawyer,3.0,Low,1.0,Cat_6,A
463846.0,Female,Yes,45.0,Yes,Artist,4.0,Low,1.0,Cat_6,C
462064.0,Male,Yes,58.0,Yes,Artist,0.0,Average,3.0,Cat_7,C
463249.0,Male,No,28.0,No,Entertainment,1.0,Low,2.0,Cat_7,A
464217.0,Female,No,32.0,No,Healthcare,12.0,Low,3.0,Cat_6,A
463378.0,Male,No,30.0,Yes,Doctor,1.0,Low,1.0,Cat_3,B
463035.0,Female,Yes,42.0,No,Homemaker,3.0,Average,4.0,Cat_6,D
459656.0,Male,No,22.0,No,,,Low,6.0,Cat_1,D
463114.0,Male,No,41.0,Yes,Artist,,Low,3.0,Cat_6,C
465309.0,Female,No,18.0,No,Healthcare,6.0,Low,4.0,Cat_7,D
462688.0,Female,Yes,29.0,Yes,Healthcare,8.0,Low,3.0,Cat_3,D
459255.0,Female,No,33.0,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
467385.0,Male,No,47.0,No,Artist,1.0,Low,,Cat_4,A
467492.0,Female,Yes,57.0,Yes,Doctor,1.0,Low,2.0,Cat_7,A
460789.0,Male,Yes,36.0,Yes,Executive,1.0,Low,3.0,Cat_6,D
467307.0,Male,Yes,57.0,Yes,Executive,1.0,High,3.0,Cat_6,C
464026.0,Male,No,18.0,No,Healthcare,1.0,Low,2.0,Cat_6,D
464645.0,Male,,52.0,Yes,Artist,1.0,Average,5.0,Cat_4,C
462493.0,Male,Yes,52.0,Yes,Artist,1.0,Average,6.0,Cat_6,C
460685.0,Male,No,51.0,,Artist,6.0,Low,4.0,Cat_4,B
460452.0,Female,Yes,37.0,Yes,Entertainment,0.0,Average,2.0,Cat_1,B
459322.0,Male,No,36.0,Yes,Marketing,0.0,Low,1.0,Cat_6,A
464066.0,Female,No,29.0,Yes,Healthcare,9.0,Low,3.0,Cat_4,A
461114.0,Male,Yes,45.0,Yes,Artist,1.0,Average,4.0,Cat_3,C
465165.0,Male,No,61.0,Yes,Artist,0.0,Low,1.0,Cat_6,B
464526.0,Male,Yes,52.0,Yes,Entertainment,1.0,Average,4.0,Cat_6,A
460666.0,Female,Yes,49.0,Yes,Homemaker,14.0,Low,1.0,Cat_6,A
465417.0,Male,Yes,40.0,Yes,Entertainment,,Average,2.0,Cat_4,B
464096.0,Female,No,31.0,No,Healthcare,1.0,Low,5.0,Cat_4,C
464891.0,Male,Yes,42.0,No,Entertainment,1.0,Low,3.0,Cat_4,A
460107.0,Male,Yes,51.0,Yes,Engineer,1.0,Average,5.0,Cat_6,C
467708.0,Female,No,42.0,Yes,Healthcare,8.0,Low,1.0,Cat_7,D
461873.0,Male,No,29.0,Yes,Doctor,1.0,Low,4.0,Cat_6,C
465181.0,Female,No,33.0,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
467204.0,Male,No,27.0,Yes,Healthcare,,Low,3.0,Cat_6,D
467320.0,Female,No,21.0,No,Healthcare,0.0,Low,4.0,Cat_2,D
459468.0,Male,Yes,35.0,No,Artist,9.0,Average,3.0,Cat_6,B
467316.0,Female,No,42.0,Yes,Doctor,0.0,Low,1.0,Cat_6,A
466182.0,Female,No,41.0,Yes,Artist,2.0,Low,1.0,Cat_6,C
463757.0,Male,No,39.0,Yes,Artist,0.0,Low,3.0,Cat_6,B
462314.0,Female,No,28.0,No,Doctor,14.0,Low,1.0,Cat_6,A
466392.0,Female,Yes,45.0,Yes,Engineer,3.0,Average,,Cat_3,B
466652.0,Female,Yes,61.0,Yes,Doctor,1.0,Average,2.0,Cat_6,B
461664.0,Male,Yes,62.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
464105.0,Male,Yes,65.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
466790.0,Male,Yes,45.0,Yes,Doctor,1.0,Average,2.0,Cat_3,A
463844.0,Female,Yes,26.0,Yes,Engineer,9.0,Low,2.0,Cat_6,B
462913.0,Female,No,25.0,Yes,Artist,4.0,Low,5.0,Cat_6,C
465541.0,Female,Yes,45.0,Yes,Artist,1.0,Average,4.0,Cat_7,C
459149.0,Male,Yes,43.0,No,Executive,0.0,High,4.0,Cat_6,B
464508.0,Male,Yes,49.0,Yes,Executive,1.0,High,3.0,Cat_6,C
458999.0,Male,Yes,55.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
459947.0,Female,No,37.0,Yes,Artist,3.0,Low,1.0,Cat_6,B
465500.0,Male,Yes,65.0,Yes,Entertainment,1.0,High,2.0,Cat_6,C
466009.0,Female,No,32.0,No,,10.0,Low,5.0,Cat_6,C
466338.0,Female,No,39.0,No,Engineer,0.0,Low,3.0,Cat_4,A
465122.0,Female,Yes,40.0,Yes,Artist,2.0,Average,2.0,Cat_6,C
465230.0,Male,Yes,72.0,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
466369.0,Female,No,38.0,No,Homemaker,5.0,Low,1.0,Cat_2,B
463939.0,Male,No,26.0,No,Marketing,0.0,Low,5.0,Cat_6,D
460825.0,Male,No,30.0,Yes,Doctor,1.0,Low,3.0,Cat_4,D
461125.0,Male,Yes,51.0,Yes,Homemaker,1.0,Low,,Cat_4,A
463471.0,Male,No,57.0,Yes,Marketing,1.0,Low,4.0,Cat_7,A
467415.0,Female,No,31.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
465879.0,Male,No,39.0,Yes,Artist,0.0,Low,1.0,Cat_6,A
463961.0,Female,No,30.0,No,Engineer,0.0,Low,4.0,Cat_4,A
462634.0,Female,Yes,43.0,No,Artist,0.0,Average,3.0,Cat_4,A
463622.0,Male,No,27.0,Yes,Healthcare,8.0,Low,1.0,Cat_3,C
466624.0,Female,Yes,46.0,No,Artist,0.0,Average,4.0,Cat_3,C
467785.0,Male,Yes,43.0,No,Artist,1.0,Low,2.0,Cat_6,B
461928.0,Male,Yes,69.0,Yes,Lawyer,,Low,1.0,,A
460578.0,Male,Yes,28.0,No,Entertainment,8.0,Average,4.0,Cat_7,D
460198.0,Male,No,43.0,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
467468.0,Female,No,27.0,No,Healthcare,,Low,5.0,Cat_7,D
463581.0,Female,No,28.0,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
463968.0,Male,No,33.0,No,Artist,,Low,4.0,Cat_6,D
465414.0,Female,No,30.0,No,Engineer,0.0,Low,1.0,,B
464574.0,Male,No,58.0,No,Healthcare,4.0,Low,2.0,Cat_6,D
462312.0,Female,No,38.0,Yes,Engineer,8.0,Low,4.0,Cat_6,A
467971.0,Female,No,31.0,Yes,Artist,1.0,Low,4.0,Cat_6,D
464746.0,Male,Yes,32.0,No,Executive,4.0,Average,5.0,Cat_4,D
459298.0,Male,Yes,45.0,Yes,Artist,4.0,Average,4.0,Cat_6,C
466414.0,Male,Yes,66.0,Yes,Artist,1.0,Low,3.0,Cat_6,A
460773.0,Female,Yes,51.0,Yes,Artist,1.0,Average,3.0,Cat_6,C
461594.0,Female,Yes,59.0,Yes,Artist,,Average,2.0,Cat_6,C
462713.0,Female,No,40.0,Yes,Engineer,,Low,1.0,Cat_3,B
465163.0,Male,Yes,46.0,Yes,Artist,11.0,Average,5.0,Cat_6,C
462222.0,Male,No,20.0,No,Healthcare,1.0,Low,6.0,Cat_4,D
459342.0,Female,Yes,84.0,No,Lawyer,1.0,High,2.0,Cat_6,C
463006.0,Female,No,41.0,Yes,Marketing,,Low,1.0,Cat_6,D
463029.0,Male,Yes,51.0,No,Artist,,Average,3.0,Cat_6,C
460767.0,Male,Yes,57.0,Yes,Entertainment,8.0,Average,5.0,Cat_2,A
464319.0,Female,No,33.0,No,Doctor,0.0,Low,1.0,Cat_6,A
462828.0,Male,No,25.0,No,Marketing,3.0,Low,3.0,Cat_5,D
459873.0,Male,Yes,55.0,Yes,Artist,,Average,3.0,Cat_4,A
461608.0,Female,Yes,56.0,Yes,Executive,,High,4.0,Cat_1,A
465155.0,Male,Yes,77.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
461704.0,Male,Yes,30.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
464826.0,Male,No,23.0,No,Healthcare,6.0,Low,5.0,Cat_4,D
462677.0,Female,No,43.0,Yes,Artist,2.0,Low,4.0,Cat_6,B
465006.0,Male,No,39.0,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
463483.0,Male,Yes,29.0,No,Executive,1.0,High,2.0,Cat_6,D
459816.0,Male,Yes,37.0,Yes,Doctor,,Low,2.0,Cat_6,D
459002.0,Female,Yes,45.0,No,Engineer,2.0,Low,2.0,Cat_6,D
465990.0,Male,Yes,48.0,No,Executive,2.0,High,2.0,Cat_2,D
466044.0,Male,Yes,27.0,No,Entertainment,0.0,Average,4.0,Cat_6,A
461163.0,Female,Yes,60.0,No,Entertainment,9.0,Low,4.0,Cat_3,B
467106.0,Male,Yes,45.0,Yes,Entertainment,4.0,Average,3.0,Cat_2,B
467373.0,Male,No,31.0,Yes,Healthcare,,Low,1.0,Cat_6,D
461256.0,Male,No,33.0,No,Doctor,1.0,Low,4.0,Cat_4,C
466522.0,Male,,18.0,No,,6.0,High,4.0,Cat_3,D
459010.0,Female,Yes,48.0,Yes,Artist,,Average,3.0,Cat_6,B
466537.0,Female,Yes,83.0,No,Lawyer,,Low,2.0,Cat_6,A
459046.0,Male,Yes,57.0,Yes,Executive,,Low,4.0,Cat_2,A
459335.0,Male,No,26.0,Yes,Healthcare,,Low,3.0,Cat_1,D
462695.0,Male,Yes,51.0,Yes,Artist,8.0,Low,5.0,Cat_6,A
466208.0,Male,Yes,67.0,No,Executive,2.0,High,1.0,Cat_6,C
462128.0,Male,Yes,38.0,Yes,Artist,9.0,Average,2.0,Cat_6,C
467329.0,Female,No,40.0,Yes,Doctor,0.0,Low,1.0,Cat_6,C
461609.0,Female,Yes,45.0,Yes,Artist,5.0,Average,2.0,Cat_6,B
464470.0,Male,Yes,48.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
462705.0,Female,Yes,69.0,No,Lawyer,0.0,Average,2.0,Cat_6,C
465255.0,Male,No,21.0,No,Healthcare,9.0,Low,5.0,Cat_6,D
462536.0,Female,Yes,48.0,No,Engineer,1.0,High,,Cat_6,B
461186.0,Female,No,18.0,No,Healthcare,,Low,3.0,Cat_3,D
466018.0,Male,Yes,72.0,Yes,Artist,0.0,Low,3.0,Cat_4,C
461385.0,Male,Yes,85.0,No,Lawyer,,Low,1.0,Cat_6,D
459115.0,Female,No,21.0,No,Marketing,1.0,Low,5.0,Cat_4,D
461263.0,Female,Yes,48.0,Yes,Artist,1.0,Low,1.0,Cat_4,A
460027.0,Female,No,37.0,Yes,Entertainment,6.0,Low,,Cat_6,A
460366.0,Male,No,28.0,No,Healthcare,1.0,Low,5.0,Cat_4,D
464106.0,Male,Yes,55.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
465696.0,Female,No,56.0,Yes,Artist,0.0,Low,2.0,Cat_6,C
461627.0,Male,Yes,50.0,Yes,Doctor,1.0,Low,2.0,Cat_6,C
467963.0,Male,No,21.0,No,Healthcare,1.0,Low,4.0,Cat_6,D
462437.0,Male,No,18.0,No,Healthcare,0.0,Low,6.0,Cat_6,D
467543.0,Male,Yes,68.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
465206.0,Male,Yes,47.0,Yes,Artist,13.0,Low,1.0,Cat_6,C
463040.0,Male,Yes,75.0,No,Lawyer,1.0,High,2.0,Cat_6,B
461668.0,Male,Yes,50.0,Yes,Artist,3.0,Average,4.0,Cat_2,C
461955.0,Male,No,31.0,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
467139.0,Female,No,30.0,Yes,Artist,0.0,Low,3.0,Cat_6,A
459366.0,Female,Yes,41.0,Yes,Artist,0.0,Low,4.0,Cat_6,A
460689.0,Male,Yes,41.0,,Executive,6.0,High,2.0,Cat_3,A
462167.0,Female,Yes,35.0,No,Healthcare,2.0,Low,1.0,Cat_6,A
466752.0,Male,Yes,37.0,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
462778.0,Male,Yes,60.0,Yes,Entertainment,0.0,Low,,Cat_6,D
466902.0,Male,Yes,50.0,Yes,Doctor,0.0,Average,3.0,Cat_6,C
459534.0,Male,Yes,36.0,Yes,Artist,0.0,Average,2.0,Cat_6,C
463399.0,Female,No,26.0,No,Marketing,3.0,Low,3.0,Cat_3,A
465538.0,Male,Yes,62.0,No,,7.0,High,2.0,Cat_6,D
464878.0,Male,No,22.0,No,Healthcare,0.0,Low,4.0,Cat_4,D
467599.0,Female,No,19.0,No,Healthcare,0.0,Low,3.0,Cat_6,D
466226.0,Female,Yes,45.0,Yes,Artist,0.0,Average,5.0,Cat_6,C
463576.0,Female,No,31.0,No,Doctor,0.0,Low,4.0,Cat_6,D
464911.0,Male,Yes,56.0,Yes,Artist,0.0,Average,3.0,Cat_4,C
466457.0,Female,Yes,62.0,,Lawyer,8.0,Low,5.0,Cat_6,A
463909.0,Female,No,25.0,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
466099.0,Female,Yes,73.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
464427.0,Male,Yes,62.0,Yes,Doctor,1.0,Average,4.0,Cat_3,C
463951.0,Male,Yes,46.0,No,Entertainment,0.0,Average,3.0,Cat_6,A
465638.0,Female,Yes,51.0,Yes,Artist,,Low,,Cat_3,C
465289.0,Male,Yes,25.0,Yes,Executive,1.0,High,2.0,Cat_6,A
466718.0,Male,Yes,66.0,,Executive,0.0,High,2.0,Cat_6,B
464219.0,Male,No,27.0,Yes,Marketing,1.0,Low,2.0,Cat_3,A
467098.0,Male,Yes,87.0,No,Executive,1.0,Low,2.0,Cat_6,A
467451.0,Female,Yes,47.0,Yes,Artist,0.0,Low,1.0,Cat_1,A
465137.0,Male,Yes,57.0,Yes,Artist,1.0,Average,4.0,Cat_6,C
462289.0,Male,Yes,60.0,Yes,Artist,0.0,Average,4.0,Cat_3,A
467459.0,Male,Yes,40.0,Yes,Executive,,High,5.0,Cat_6,B
460308.0,Female,No,32.0,Yes,Doctor,7.0,Low,,Cat_2,A
467647.0,Male,No,28.0,Yes,Healthcare,2.0,Low,3.0,Cat_6,D
459803.0,Male,No,39.0,Yes,Doctor,4.0,Low,3.0,Cat_6,C
465972.0,Female,No,47.0,Yes,Marketing,9.0,Low,1.0,Cat_6,D
459414.0,Female,No,39.0,Yes,,8.0,Low,,Cat_6,C
466173.0,Male,No,28.0,No,Entertainment,1.0,Low,,Cat_3,A
464136.0,Male,Yes,69.0,Yes,Artist,0.0,Average,3.0,Cat_6,A
